05-01 18:23:45.247 I/om.streamfr.app( 4621): Background concurrent mark compact GC freed 3893KB AllocSpace bytes, 10(1484KB) LOS objects, 49% free, 12MB/24MB, paused 8.172ms,42.104ms total 355.622ms
05-01 18:23:58.016 W/gle.android.gms( 1606): ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~57S_fR0TvGVzg9B8YsgPeA==/com.streamfr.app-LEPjIGdb4bUAAiOsv1E6gA==/base.apk' with 1 weak references
05-01 18:24:01.450 I/om.streamfr.app( 4621): Background concurrent mark compact GC freed 12MB AllocSpace bytes, 89(2960KB) LOS objects, 49% free, 10MB/21MB, paused 800us,13.468ms total 485.836ms
05-01 18:24:02.558 I/om.streamfr.app( 4621): NativeAlloc concurrent mark compact GC freed 8412KB AllocSpace bytes, 1(104KB) LOS objects, 49% free, 13MB/26MB, paused 9.836ms,3.711ms total 265.140ms
05-01 18:24:03.544 I/Zygote  (  391): Process 4601 exited due to signal 9 (Killed)
05-01 18:24:03.561 I/Zygote  (  391): Process 4130 exited due to signal 9 (Killed)
05-01 18:24:03.570 I/Zygote  (  391): Process 4161 exited due to signal 9 (Killed)
05-01 18:24:03.597 I/om.streamfr.app( 4621): NativeAlloc concurrent mark compact GC freed 10MB AllocSpace bytes, 0(0B) LOS objects, 49% free, 13MB/27MB, paused 2.821ms,24.799ms total 349.023ms
05-01 18:24:05.081 W/om.streamfr.app( 4621): Entry not found
05-01 18:24:05.098 I/AppsFilter(  610): interaction: PackageSetting{2f55bbd com.streamfr.app/10209} -> PackageSetting{4e97b71 com.android.cts.priv.ctsshim/10184} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{512b656 com.android.cts.ctsshim/10185} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{7bade98 com.google.android.wifi.resources/10201} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{bf346f1 com.google.android.wifi.dialog/10203} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{598d2d6 com.android.wallpaper/10177} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{c448792 com.android.microdroid.empty_payload/10194} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{9d32957 com.google.android.apps.wallpaper/10180} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{5cb4c44 com.google.android.odad/10136} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{964612d com.android.settings.auto_generated_rro_product__/10049} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{b274662 com.android.systemui.emulation.pixel_9_pro_xl/10073} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{8f703f3 com.android.companiondevicemanager.auto_generated_characteristics_rro/10001} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{552e8b0 com.android.internal.systemui.navbar.gestural/10045} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{f52e329 com.google.android.apps.youtube.music/10164} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{23766ae com.android.bluetoothmidiservice/10111} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{b73ec4f com.android.storagemanager.auto_generated_rro_product__/10052} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{675dfdc com.google.android.cellbroadcastreceiver/10187} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{a8d88e5 com.android.phone.auto_generated_rro_product__/10077} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{4173fba com.android.systemui.emulation.pixel_9_pro_fold/10072} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{72cfe6b android.auto_generated_rro_product__/10084} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{56f1dc8 com.google.android.inputmethod.latin/10156} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{c12ce61 android.auto_generated_rro_vendor__/10086} BLOCKED
05-01 18:34:23.709 I/AppsFilter(  610): interaction: PackageSetting{b4b1b2b com.streamfr.app/10209} -> PackageSetting{ee99d86 com.google.android.apps.restore/10135} BLOCKED
05-01 18:34:23.789 D/ConnectivityService(  610): requestNetwork for uid/pid:10209/7849 activeRequest: null callbackRequest: 252 [NetworkRequest [ REQUEST id=253, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]] callback flags: 0 order: 2147483647 isUidTracked: false
05-01 18:34:23.790 D/OemPaidWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=253, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:23.790 D/MultiInternetWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=253, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:23.790 D/WifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=253, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:23.790 D/UntrustedWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=253, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:23.886 D/ConnectivityService(  610): requestNetwork for uid/pid:10209/7849 activeRequest: null callbackRequest: 255 [NetworkRequest [ REQUEST id=256, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]] callback flags: 0 order: 2147483647 isUidTracked: false
05-01 18:34:23.887 D/OemPaidWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=256, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:23.887 D/MultiInternetWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=256, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:23.887 D/WifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=256, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:23.887 D/UntrustedWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=256, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:24.056 W/om.streamfr.app( 7849): Accessing hidden method Landroid/media/AudioTrack;->getLatency()I (unsupported, reflection, allowed)
05-01 18:34:24.111 D/CACHE_PATH( 7849): /data/user/0/com.streamfr.app/files/user-data-cache/OLA_TV__https_iptvdroid.monster.json
05-01 18:34:24.138 D/ConnectivityService(  610): requestNetwork for uid/pid:10209/7849 activeRequest: null callbackRequest: 257 [NetworkRequest [ REQUEST id=258, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]] callback flags: 0 order: 2147483647 isUidTracked: false
05-01 18:34:24.140 D/OemPaidWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=258, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:24.140 D/MultiInternetWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=258, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:24.140 D/WifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=258, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:24.140 D/UntrustedWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=258, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:24.194 D/CoreBackPreview(  610): Window{23c2f18 u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@cdf13d7, mPriority=0, mIsAnimationCallback=false}
05-01 18:34:24.437 I/om.streamfr.app( 7849): Compiler allocated 4219KB to compile void android.widget.TextView.<init>(android.content.Context, android.util.AttributeSet, int, int)
05-01 18:34:24.458 W/ziparchive(  610): Unable to open '/data/app/~~27VoA7-GN1A2Y1-UTidGTw==/com.streamfr.app-dUwQJFcMEgk7tM_Ao1qHkg==/base.dm': No such file or directory
05-01 18:34:24.465 I/ActivityTaskManager(  610): Displayed com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity for user 0: +2s139ms
05-01 18:34:24.579 I/ImeTracker(  610): com.streamfr.app:7c3f8b87: onRequestHide at ORIGIN_SERVER reason HIDE_UNSPECIFIED_WINDOW fromUser false
05-01 18:34:24.579 I/ImeTracker(  610): com.streamfr.app:7c3f8b87: onCancelled at PHASE_SERVER_SHOULD_HIDE
05-01 18:34:24.589 I/GoogleInputMethodService( 6550): GoogleInputMethodService.onStartInput():1986 onStartInput(EditorInfo{EditorInfo{packageName=com.streamfr.app, inputType=0, inputTypeString=NULL, enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=0, privateImeOptions=null, actionName=UNSPECIFIED, actionLabel=null, initialSelStart=-1, initialSelEnd=-1, initialCapsMode=0, label=null, fieldId=0, fieldName=null, extras=null, hintText=null, hintLocales=[]}}, false)
05-01 18:34:24.590 W/PackageConfigPersister(  610): App-specific configuration not found for packageName: com.streamfr.app and userId: 0
05-01 18:34:24.637 W/JobScheduler(  610): Job didn't exist in JobStore: 32d93aa {androidx.work.systemjobscheduler} #u0a209/3 @androidx.work.systemjobscheduler@com.streamfr.app/androidx.work.impl.background.systemjob.SystemJobService
05-01 18:34:24.842 W/InputManager-JNI(  610): Input channel object '3f102a9 Splash Screen com.streamfr.app (client)' was disposed without first being removed with the input manager!
05-01 18:34:24.845 D/CoreBackPreview(  610): Window{3f102a9 u0 Splash Screen com.streamfr.app EXITING}: Setting back callback null
05-01 18:34:24.894 I/AppsFilter(  610): interaction: PackageSetting{c448792 com.android.microdroid.empty_payload/10194} -> PackageSetting{fe91f19 com.streamfr.app/10209} BLOCKED
05-01 18:34:24.924 D/CarrierSvcBindHelper( 1229): onPackageModified: com.streamfr.app
05-01 18:34:24.928 D/ShortcutService(  610): changing package: com.streamfr.app userId0
05-01 18:34:24.928 D/ShortcutService(  610): handlePackageChanged: com.streamfr.app user=0
05-01 18:34:24.933 I/Zygote  (  391): Process 5514 exited due to signal 9 (Killed)
05-01 18:34:24.935 D/ShortcutService(  610): rescanPackageIfNeeded 0@com.streamfr.app, forceRescan=true , isNewApp=true
05-01 18:34:24.937 D/ShortcutService(  610): Package com.streamfr.app has 0 manifest shortcut(s), and 0 share target(s)
05-01 18:34:24.946 I/Zygote  (  391): Process 5639 exited due to signal 9 (Killed)
05-01 18:34:25.000 D/PackageUpdatedTask( 1315): Package updated: mOp=UPDATE packages=[com.streamfr.app]
05-01 18:34:25.000 I/AiAiEcho( 1608): AppFetcherImpl onPackageChanged com.streamfr.app.
05-01 18:34:25.003 I/AiAiEcho( 1608): AppIndexer Package:[com.streamfr.app] UserProfile:[0] Enabled:[true].
05-01 18:34:25.007 I/AiAiEcho( 1608): AppFetcherImplV2 updateApps package:[com.streamfr.app], userId:[0], reason:[package is updated.].
05-01 18:34:25.015 D/ImsResolver( 1229): maybeAddedImsService, packageName: com.streamfr.app
05-01 18:34:25.103 I/om.streamfr.app( 7849): Compiler allocated 5174KB to compile void android.view.ViewRootImpl.performTraversals()
05-01 18:34:28.643 D/ProfileInstaller( 7849): Installing profile for com.streamfr.app
05-01 18:34:31.016 V/WindowManagerShell( 1028): Transition requested (#44): android.os.BinderProxy@b713bbb TransitionRequestInfo { type = OPEN, triggerTask = TaskInfo{userId=0 taskId=10 displayId=0 isRunning=true baseIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity } baseActivity=ComponentInfo{com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity} topActivity=ComponentInfo{com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity} origActivity=null realActivity=ComponentInfo{com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity} numActivities=1 lastActiveTime=744133 supportsMultiWindow=true resizeMode=1 isResizeable=true minWidth=-1 minHeight=-1 defaultMinSize=220 token=WCT{android.window.IWindowContainerToken$Stub$Proxy@d0b98d8} topActivityType=1 pictureInPictureParams=null shouldDockBigOverlays=false launchIntoPipHostTaskId=-1 lastParentTaskIdBeforePip=-1 displayCutoutSafeInsets=Rect(132, 0 - 0, 0) topActivityInfo=ActivityInfo{5921431 com.streamflixreborn.streamflix.activities.main.MainMobileActivity} launchCookies=[android.os.BinderProxy@152c036] positionInParent=Point(0, 0) parentTaskId=-1 isFocused=true isVisible=true isVisibleRequested=false isSleeping=false locusId=null displayAreaFeatureId=1 isTopActivityTransparent=false appCompatTaskInfo=AppCompatTaskInfo { topActivityInSizeCompat=false topActivityEligibleForLetterboxEducation= falseisLetterboxEducationEnabled= true isLetterboxDoubleTapEnabled= false topActivityEligibleForUserAspectRatioButton= false topActivityBoundsLetterboxed= false isFromLetterboxDoubleTap= false topActivityLetterboxVerticalPosition= -1 topActivityLetterboxHorizontalPosition= -1 topActivityLetterboxWidth=2400 topActivityLetterboxHeight=1080 isUserFullscreenOverrideEnabled=false isSystemFullscreenOverrideEnabled=false cameraCompatTaskInfo=CameraCompatTaskInfo { cameraCompatControlState=hidden freeformCameraCompatMode=inactive}}}, pipTask = null, remoteTransition = null, displayChange = null, flags = 0, debugId = 44 }
05-01 18:34:31.017 I/ActivityTaskManager(  610): START u0 {flg=0x10008000 cmp=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity} with LAUNCH_MULTIPLE from uid 10209 (BAL_ALLOW_VISIBLE_WINDOW) result code=0
05-01 18:34:31.020 W/ActivityTaskManager(  610): Duplicate finish request for r=ActivityRecord{978c56 u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity t10 f}}
05-01 18:34:31.028 D/ConnectivityService(  610): requestNetwork for uid/pid:10209/7849 activeRequest: null callbackRequest: 259 [NetworkRequest [ REQUEST id=260, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]] callback flags: 0 order: 2147483647 isUidTracked: false
05-01 18:34:31.030 D/CoreBackPreview(  610): Window{d936755 u0 Splash Screen com.streamfr.app}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@49fa2f8, mPriority=0, mIsAnimationCallback=false}
05-01 18:34:31.031 D/OemPaidWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=260, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:31.031 D/MultiInternetWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=260, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:31.031 D/WifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=260, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:31.031 D/UntrustedWifiNetworkFactory(  610): got request NetworkRequest [ REQUEST id=260, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED&NOT_BANDWIDTH_CONSTRAINED Uid: 10209 RequestorUid: 10209 RequestorPkg: com.streamfr.app UnderlyingNetworks: Null] ]
05-01 18:34:31.156 V/WindowManager(  610): Sent Transition (#44) createdAt=05-01 18:34:31.009 via request=TransitionRequestInfo { type = OPEN, triggerTask = TaskInfo{userId=0 taskId=10 displayId=0 isRunning=true baseIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity } baseActivity=ComponentInfo{com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity} topActivity=ComponentInfo{com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity} origActivity=null realActivity=ComponentInfo{com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity} numActivities=1 lastActiveTime=744133 supportsMultiWindow=true resizeMode=1 isResizeable=true minWidth=-1 minHeight=-1 defaultMinSize=220 token=WCT{RemoteToken{2fae363 Task{dcd24d7 #10 type=standard A=10209:com.streamfr.app}}} topActivityType=1 pictureInPictureParams=null shouldDockBigOverlays=false launchIntoPipHostTaskId=-1 lastParentTaskIdBeforePip=-1 displayCutoutSafeInsets=Rect(132, 0 - 0, 0) topActivityInfo=ActivityInfo{cf9f9d3 com.streamflixreborn.streamflix.activities.main.MainMobileActivity} launchCookies=[android.os.BinderProxy@432e819] positionInParent=Point(0, 0) parentTaskId=-1 isFocused=true isVisible=true isVisibleRequested=false isSleeping=false locusId=null displayAreaFeatureId=1 isTopActivityTransparent=false appCompatTaskInfo=AppCompatTaskInfo { topActivityInSizeCompat=false topActivityEligibleForLetterboxEducation= falseisLetterboxEducationEnabled= true isLetterboxDoubleTapEnabled= false topActivityEligibleForUserAspectRatioButton= false topActivityBoundsLetterboxed= false isFromLetterboxDoubleTap= false topActivityLetterboxVerticalPosition= -1 topActivityLetterboxHorizontalPosition= -1 topActivityLetterboxWidth=2400 topActivityLetterboxHeight=1080 isUserFullscreenOverrideEnabled=false isSystemFullscreenOverrideEnabled=false cameraCompatTaskInfo=CameraCompatTaskInfo { cameraCompatControlState=hidden freeformCameraCompatMode=inactive}}}, pipTask = null, remoteTransition = null, displayChange = null, flags = 0, debugId = 44 }
05-01 18:34:31.156 V/WindowManager(  610):         {null m=OPEN f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{a10a19d u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0x3822c0d sb=Rect(0, 0 - 0, 0) eb=Rect(0, 0 - 2400, 1080) d=-1->0 r=-1->1:-1 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity},
05-01 18:34:31.156 V/WindowManager(  610):         {null m=CLOSE f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{978c56 u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0x8a7f6a4 sb=Rect(0, 0 - 2400, 1080) eb=Rect(0, 0 - 2400, 1080) d=0 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity}
05-01 18:34:31.160 V/WindowManagerShell( 1028): onTransitionReady (#44) android.os.BinderProxy@b713bbb: {id=44 t=OPEN f=0x0 trk=0 r=[0@Point(0, 0)] c=[{null m=OPEN f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{a10a19d u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0x895861c sb=Rect(0, 0 - 0, 0) eb=Rect(0, 0 - 2400, 1080) d=-1->0 r=-1->1:-1 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity},{null m=CLOSE f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{978c56 u0 com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity)/@0xc2ed225 sb=Rect(0, 0 - 2400, 1080) eb=Rect(0, 0 - 2400, 1080) d=0 bc=ff000000 component=com.streamfr.app/com.streamflixreborn.streamflix.activities.main.MainMobileActivity}]}
